theta_1,se_1,theta_2,se_2,theta_3,se_3,alpha_1,sigma_sq_1,alpha_2,sigma_sq_2,alpha_3,sigma_sq_3
0.262432715355161,0.0345443284460783,0.576734599329582,0.0898966902921995,0.468490049494831,0.0496480934014137,0.665932350348758,0.00855573685058323,0.403891464826937,0.00855573685058323,0.163884521573551,0.00855573685058323
0.280458595276417,0.0451921963659195,0.361824920863688,0.0868538136467835,0.483796180408297,0.0575885814447183,0.312428935082995,0.0029262512407802,0.247641041867868,0.0029262512407802,0.0215654982191866,0.0029262512407802
0.289493541376251,0.0586275291541372,0.379807930549972,0.0939374127534828,0.477595514538631,0.0454084293554185,0.342857084257732,0.00612966419289323,0.349227675083652,0.00612966419289323,0.143991055850915,0.00612966419289323
0.281280377261541,0.0258788831294237,0.63109845960637,0.115899773350306,0.503499643200574,0.0329228751238751,1.01412441394372,0.00109419800761281,0.615404676749738,0.0507373924545672,0.519873452587883,0.0188089912892425
0.476080794572187,0.0654985906680649,1.53479728880058e-11,2.11155460425452e-12,1.4589555185703e-11,2.00721246064171e-12,3.74549146157e-10,5.15299955152691e-11,NA,0.00218894044056444,NA,0.0457504512371875
0.340646420835364,0.070677058263339,0.410017109469404,0.0846757200709778,0.498188956348874,0.0567242531900264,0.48299441545714,0.00849541922749335,0.367641368596141,0.00849541922749335,0.138440090990998,0.00849541922749335
0.284285509388323,0.0560866352018637,0.481275219096497,0.0941048595574711,0.456383350849303,0.0470153900950894,0.53914124400646,0.00697037762456934,0.429415613070973,0.00697037762456934,0.1830631659092,0.00697037762456934
0.300202617773837,0.0267837914743724,0.508283983756511,0.252160298076062,0.504138987643069,0.0384457707817944,0.829301316877307,0.000723170125533842,0.320299418698318,0.126921015759287,0.32272234821601,0.0110254802560519
0.34263515117287,0.124532757836172,0.507938626356561,0.151312690170689,0.496979033892292,0.041582092424323,0.300046871337446,0.00642538419942821,0.300046871337446,0.0551208328940357,0.300046871337446,0.0125732543963795
0.293893957876589,0.032032269279867,0.502294870018728,0.193538504751443,0.49736818262304,0.0426973475438673,0.809144441644808,0.00206016983261079,0.385742721765651,0.0840095389570733,0.386736308315152,0.0171166058409433
0.480043998686914,0.0694366598525963,1.52759305144406e-11,2.20960910659129e-12,2.06102383379653e-11,2.98119779201241e-12,3.49261447427186e-10,5.05194282002552e-11,NA,0.00276123665028737,NA,0.0294465366197618
0.291165758848435,0.0258560911392112,0.484330583034551,0.176603313882272,0.478781155394727,0.0408203643325007,0.777998934405162,0.000670205336150771,0.416938133879335,0.0480583288562262,0.283647175722414,0.0102663535355461
0.30086433905,0.0453042722690407,0.361879661825746,0.0747568170812986,0.471174456509246,0.0470183814373347,0.668457679044383,0.0119744133561284,0.514790692556172,0.0119744133561284,0.247345298472022,0.0119744133561284
0.283505486726655,0.0650995137596839,0.411192137444012,0.0749541062453971,0.455381201629796,0.0638016779692071,0.331937988661109,0.00401201193276212,0.270994663717317,0.00401201193276212,0.0380709303483135,0.00401201193276212
0.299939347997506,0.0276031622933571,0.576411218801459,0.196381914071608,0.487454087464899,0.038400895769346,0.741357320081181,0.00133721750634329,0.338863754903879,0.0795111790553147,0.344829115415296,0.0123569650015728
0.289124126448054,0.0277698516147452,0.49287443807939,0.157929978535274,0.493825956093633,0.0386326342685159,0.891746071137264,0.00125707471923115,0.411318326289288,0.0586629832823907,0.351522907151846,0.0114888547647173
0.29245946637006,0.02342178298797,0.549648688629974,0.117621186117944,0.516664941875197,0.0387026651214029,1.19762541235758,0.000242528713320964,0.662844214338768,0.19666175181597,0.722843696224277,0.0360128967801934
0.294885562376135,0.0271504311333863,0.452482605371424,0.221694293362869,0.491503392560433,0.0400682371045674,0.79308190697457,0.000868217140837799,0.396514949248241,0.0731671686617641,0.355375258901413,0.0143669186627993
0.291335572707012,0.0219510449532258,0.658498394081864,0.204369801912657,0.490840483048652,0.0395742458479301,1.01415779195706,0.000399585187090046,0.405766003144277,0.110597807325977,0.413867424607894,0.0176069176694761
0.510162772370002,0.107180848302086,2.85058872273098e-11,5.98884383592529e-12,3.50906921588201e-11,7.37225520321176e-12,3.39448696129919e-10,7.13152765679554e-11,NA,0.00336705214394242,NA,0.0425034950782942
0.299189097281911,0.0508669966117443,0.404277115732075,0.0931062856353822,0.467499970853272,0.0561036034259948,0.379709896590787,0.00446266267171761,0.305205495107403,0.00446266267171761,0.075208525087517,0.00446266267171761
0.323668450995917,0.288800620518042,0.432453192005651,0.105910632751644,0.492268236909706,0.053661755617513,0.160287145418455,0.00765056273158086,0.293511180136704,0.00765056273158086,0.125669062532509,0.00765056273158086
0.316244134063263,0.0634080050963748,0.480271426299278,0.108043930014354,0.458139247165889,0.0561198478565549,0.381114761800168,0.0047746892464855,0.292643874836634,0.0047746892464855,0.078965010789913,0.0047746892464855
1.01603496830383,0.52833026717621,0.395457352797459,0.113125145379564,0.443033259129269,0.0789890891346433,0.0980222055992193,0.00788758369897145,0.286563325469077,0.00788758369897145,0.029387216925414,0.00788758369897145
0.502773213138775,0.0758414935934956,2.27065858745613e-11,3.42520512655149e-12,3.12585932586911e-11,4.71524404725265e-12,4.50828278291403e-10,6.80057908541891e-11,NA,0.00224788745459465,NA,0.0267323623519352
0.288310330462787,0.052807913253353,0.502336379496727,0.100957181223521,0.470448272429117,0.0444846357418805,0.487704128178046,0.00863941260455305,0.370191511079411,0.00863941260455305,0.19632121388692,0.00863941260455305
2.38766682466064e-73,0,0,0,0.477777443583615,0.184236772590287,8.0693581044633e-06,8.31685209386033e-46,0.0141072038657834,8.31685209386033e-46,15.5025230508748,8.31685209386033e-46
0.511721271738248,0.0854897551874677,4.14442223234583e-11,6.92380132710165e-12,4.12495984711699e-11,6.89128685798596e-12,3.58222902552065e-10,5.98458378282638e-11,NA,0.00239436627061261,NA,0.0218785329220363
0.485622506530456,0.0812019233633784,1.93620751698152e-11,3.23757182369532e-12,2.52007528264669e-11,4.21386894593171e-12,2.86127083561085e-10,4.78438894389608e-11,NA,0.00362805706350809,NA,0.0362253057115446
0.283314958160876,0.0241767786455706,0.552658438417789,0.110613806398222,0.486929152260663,0.035746314560478,1.09125048982392,4.70449028977013e-05,0.477157832395055,0.0253170697719796,0.353851092702598,0.0114462515965674
0.258962104830393,0.0555316170758822,0.477108242766446,0.0861231390239869,0.474880144000851,0.0455535319158401,0.38331199933044,0.00701353740097168,0.334837366877269,0.00701353740097168,0.156705490417643,0.00701353740097168
0.160351660715432,0.375170740757568,0.501785541708451,0.0941880353284756,0.482655500001661,0.0640882979708495,0.127884560031512,0.0121662461929369,0.328436808534828,0.0121662461929369,0.145787160176517,0.0121662461929369
0.289011539747354,0.0465092259434296,0.297704410386877,0.0617876083537731,0.513040043073943,0.0494065147455671,0.427781482342578,0.00439535948430323,0.372336490249536,0.00439535948430323,0.092792262696904,0.00439535948430323
0.836685454757431,0.474695844330067,0.579142201421854,0.123699392670434,0.428367338437135,0.0831854456462635,0.0593844999881764,0.00568427624209683,0.189665176913183,0.00568427624209683,4.71468364091296e-17,0.00568427624209683
0.277208457509758,0.0446496745116311,0.452681784559308,0.0870674463619121,0.468294897344679,0.0447492634856037,0.624781273866511,0.0117452896258704,0.476341151546612,0.0117452896258704,0.254394944542255,0.0117452896258704
0.351021174884937,0.168689346288765,0.540207504774331,0.17449893629959,0.483860059460317,0.038480299560645,0.352451939474077,0.00852474374259552,0.352451939474077,0.0691906881457262,0.352451939474077,0.0124740037568399
0.285394731322335,0.0243853566391239,0.586142739099927,0.12143214995425,0.489759414470297,0.0441349803433655,0.621042659604553,0.000154022518953508,0.279585270186992,0.00522970394443375,0.129853430273924,0.00579170532297695
0.272485903564303,0.0507000110368271,0.460121795940309,0.0884217965114959,0.472913201987558,0.052152854847026,0.541459507754649,0.00632006625716596,0.37719684707886,0.00632006625716596,0.118738061961512,0.00632006625716596
0.299677590939693,0.0283002728733989,0.471733971675062,0.168254108666694,0.505433271906959,0.0385568190518566,0.882964122374076,0.00193820351489639,0.472585757130105,0.101678891394822,0.441783571485637,0.0158407550978162
0.285439902767319,0.0324899485162139,0.558381247847055,0.186923533133235,0.486057717361728,0.0401714503787844,0.690433724703947,0.000830927764788052,0.290825890948127,0.0585464796395802,0.288897932652947,0.010523762959762
0.282431015776992,0.0238424019398939,0.58371782345691,0.118395773237244,0.479631810165801,0.0421828240271498,0.793351551492097,0.00130057226100938,0.406634510580346,0.0260479979630978,0.310374655938186,0.0129529911254222
0.276743536414406,0.0696602950658029,0.548889399389423,0.121765270958095,0.498559729616734,0.0388916787378331,0.30559702110079,0.00605124537653833,0.30559702110079,0.0472115288202427,0.30559702110079,0.0107467347006391
0.28325501606879,0.0228154606690101,0.607192444340847,0.145465149040427,0.483351838165517,0.0367756557822913,0.759422705784585,0.000606505089562891,0.367073661243415,0.0389069331396908,0.314155322201434,0.0114038408328334
0.496590379656311,0.0525455017874937,0.163202650310361,0.0139744543709238,NA,NA,NA,NA,NA,NA,NA,NA
0.296033115964271,0.0282366391188177,0.526051886953379,0.186971948302814,0.489744743634842,0.0409925467450449,0.697023595788561,0.000367167625348786,0.268855032409878,0.0390646424675699,0.222207439420845,0.00899484900747585
0.297305304336348,0.0260395808755597,0.568805409289285,0.233891444048548,0.498137935842696,0.0382763934898381,0.753494648589003,0.00077988073941904,0.278480982648193,0.0732431962811994,0.273357269932587,0.00996045032303022
0.289005732464088,0.0255649549204384,0.516672199857257,0.185155064093373,0.486631525919842,0.0378026819244447,0.930277234644586,0.00149307519489043,0.47480317453542,0.0812352812188522,0.371233753432745,0.0141397485925882
0.288330881120822,0.055786311341959,0.488096471721787,0.0987889852623772,0.470919532397674,0.0531781998599083,0.472964816911013,0.0092983309554039,0.34322536880365,0.0092983309554039,0.157103982030455,0.0092983309554039
