intercept,iter_predictorother,t_value,X.Intercept.,iter_predictorother.1,r2,shapiro_w,shapiro_p
-1.48930748335235,-0.156397079848866,-1.36638985891414,7.73366922452628e-18,0.17831849671367,0.0623468366870685,0.89746592013164,0.000454572774623643
-1.48806510381436,-0.158733867153696,-1.38296518430362,7.68395460149778e-18,0.173210856878731,0.0636008543202731,0.896322834637291,0.000417617458420795
-1.49510257730634,-0.148257810687656,-1.2848280325807,1.04595029896243e-17,0.20514858820381,0.0529286095559426,0.897238854367304,0.000446965532344356
-1.50884940885516,-0.132842689640424,-1.10458213345966,2.86941945195508e-17,0.274963573158648,0.0502426726799483,0.90031479396508,0.000562567739051624
-1.48336829370035,-0.150821053539185,-1.32528412108773,6.416846504722e-18,0.191483555228631,0.0575577852283198,0.900514390322779,0.000571088580906107
-1.49325326695423,-0.160111509554749,-1.41639421520344,4.73258605547418e-18,0.16325406422732,0.0673135939744877,0.89116500733231,0.000286307985261071
-1.49996507314718,-0.14437400161449,-1.24065840326156,1.52584857044078e-17,0.22088949061263,0.0523456581307794,0.898620312342946,0.000495423777185496
-1.48640230941017,-0.153788381470204,-1.34359732626874,7.83716407524196e-18,0.185529833719486,0.0593553838068678,0.897678022821633,0.000461802517481634
-1.48728496646508,-0.148588048956934,-1.30034451771768,6.10745002985678e-18,0.199823387512317,0.0571543619599536,0.900702646961587,0.000579250495735798
-1.48708991264449,-0.158037195071873,-1.37743092047071,8.57970753492429e-18,0.174903526397191,0.0677889469060655,0.892792501119431,0.000322238690420389
-1.48794001494751,-0.154209973019859,-1.34779905638824,8.03819813428236e-18,0.184183964605185,0.0630124692688231,0.897725298563432,0.000463430478365636
-1.49216375042563,-0.158282954886856,-1.39945094493714,5.03127183612422e-18,0.168243512410313,0.0678952707357242,0.89141638446365,0.000291568720062649
-1.48065931075823,-0.162211777081162,-1.40653369530575,1.40001956776135e-17,0.166143594503371,0.0625838667955724,0.896359421888304,0.000418749705971135
-1.48193375761049,-0.149073904936575,-1.31631322180721,5.42151596214546e-18,0.194452478889703,0.0574080244761732,0.898180136720656,0.000479406815625751
-1.4850543368546,-0.152360133577352,-1.33414045192493,7.27724035369057e-18,0.188586436954466,0.0585928831938012,0.899171240820945,0.000516272457916036
-1.4612271533018,-0.179284031361229,-1.52761984195459,5.63899555148873e-17,0.133309448427249,0.0776489805998634,0.897935895482319,0.000470756586062266
-1.4897898458696,-0.153409761934605,-1.21257281602792,1.73087165961582e-16,0.231353131365671,0.0507681960056974,0.893540876513068,0.0003403347275867
