theta_1,se_1,theta_2,se_2,alpha_1,sigma_sq_1,alpha_2,sigma_sq_2
0.119370999165071,0.0394178212571646,0.257520669009721,0.0208930703151133,0.394862071293585,0.00805425938778291,0.394862071293585,0.00805425938778291
0.134984677701369,0.0374082076708268,0.256955479520775,0.0200040732348449,0.562803462591238,0.0115159416316626,0.562803462591238,0.0115159416316626
0.126481526572474,0.0372101189113171,0.258435446086623,0.0200534273572343,0.411741539445137,0.00798986520177393,0.411741539445137,0.00798986520177393
0.110857736732129,0.0310609842810219,0.256330298623734,0.018577791618444,1.02584993522857,0.0208334132466288,1.02584993522857,0.0208334132466288
0.116307663916671,0.0399021669590393,0.253555900328738,0.0196281536711105,0.598240360583006,0.0120496234337108,0.598240360583006,0.0120496234337108
0.128789937191156,0.0450097321268643,0.262095379880293,0.0213723494637728,0.321918166005387,0.00608754708385475,0.321918166005387,0.00608754708385475
0.116661331990964,0.0341744421646698,0.25611859209425,0.0187477646413613,0.576968309942881,0.0101568191048464,0.576968309942881,0.0101568191048464
0.127042807656652,0.0318470773979772,0.254365054382881,0.0195699761220326,0.521210928778145,0.0112343081107819,0.521210928778145,0.0112343081107819
0.124369423167912,0.0324659740730297,0.257571119348864,0.0201430615248289,0.849595923927944,0.0180002012013538,0.849595923927944,0.0180002012013538
0.109104743650028,0.0335174988703744,0.256798009102642,0.0185874305766207,0.714505536590005,0.0130649024802361,0.714505536590005,0.0130649024802361
0.104441921101467,0.0413345935389108,0.26261103004777,0.0202565199039672,0.312349469709762,0.00581759948890809,0.312349469709762,0.00581759948890809
0.120342814116096,0.0317677368898443,0.25313502779427,0.0192087222710301,0.677615138917406,0.013497249116812,0.677615138917406,0.013497249116812
0.121130421309958,0.0352447352365309,0.258005612420517,0.0181926552216606,0.819077164614288,0.0159076200996965,0.819077164614288,0.0159076200996965
0.125041718088507,0.0409150701210802,0.254526690969044,0.0200040342055924,0.373396877993032,0.0070652906682376,0.373396877993032,0.0070652906682376
0.123152579201721,0.0353762464879706,0.255414450796168,0.0191198684545663,0.807446428688927,0.0160648486895217,0.807446428688927,0.0160648486895217
0.121597177054427,0.0361876636923741,0.257937167770662,0.020265776121636,0.62670153914148,0.0122186076336167,0.62670153914148,0.0122186076336167
0.119520646211758,0.0315496702620899,0.254910288984471,0.0192309866918681,0.956005005437198,0.0207406284844098,0.956005005437198,0.0207406284844098
0.118755326164143,0.0383852212672226,0.251937727590257,0.0192706727108382,0.591834043918263,0.0114445269245528,0.591834043918263,0.0114445269245528
0.114140400803647,0.0342543706257951,0.253377632934424,0.0191072520625795,1.19677675503406,0.0257931846072931,1.19677675503406,0.0257931846072931
0.123471827510683,0.0476963446423192,0.257081877492481,0.0208120649594008,0.392116276481794,0.00770157653055401,0.392116276481794,0.00770157653055401
0.112976844762859,0.031848156978634,0.258675161951335,0.0188621885571181,0.82295225121005,0.0155374849492793,0.82295225121005,0.0155374849492793
0.13690268764269,0.0237498552243278,0.248025000772484,0.0209979129146241,1.11542149696394,0.0125583067516318,1.11542149696394,0.0303106428228311
0.124871285058671,0.0404810883123501,0.249990033348614,0.0195768474380937,0.528733478334695,0.011172326277193,0.528733478334695,0.011172326277193
0.122078811687185,0.0281741445870774,0.253917946450042,0.018717141971156,0.592489399055195,0.0144816564952307,0.745725105839519,0.0144816564952307
0.117395611592259,0.0353285339832416,0.255661069890551,0.0195115944710448,0.849138544814357,0.0170541670681543,0.849138544814357,0.0170541670681543
0.13872511604871,0.0288463042352581,0.240660744583413,0.0168470441637862,41.8347727027314,0.899053162713397,41.8347727027314,0.899053162713397
0.132957750735133,0.0247118604957702,0.254166919843689,0.0227317742325297,0.7712085260966,0.0080405550342144,0.7712085260966,0.0207723846155118
0.132172476383336,0.0290837487726001,0.252496396981908,0.0190927554838242,1.36551992545814,0.0302697096608839,1.36551992545814,0.0302697096608839
0.152545562650139,0.0327856130072769,0.25124155918056,0.0200725218435675,0.773750000312924,0.0158045789138093,0.773750000312924,0.0158045789138093
0.116028616246305,0.0340019080042333,0.261006806588803,0.019014553123392,0.492895051530802,0.00889855095057737,0.492895051530802,0.00889855095057737
0.125151093762981,0.036278923925441,0.253217145429604,0.0189905377304869,0.718263607920455,0.0141874641399457,0.718263607920455,0.0141874641399457
0.120245740064846,0.0421400382366375,0.261038221622031,0.0213146142508559,0.434652374555805,0.00838032101278848,0.434652374555805,0.00838032101278848
0.138238057091272,0.0423764936494827,0.250804762551723,0.0208642242836518,0.665396831240284,0.0138950050779831,0.665396831240284,0.0138950050779831
0.123227225081519,0.0376779161757106,0.254620475417672,0.0197644826779856,0.443001586991788,0.00902995042882048,0.443001586991788,0.00902995042882048
0.135764232920651,0.0330413879040914,0.252348501813421,0.0202221513878528,0.676290871174583,0.0151555225790125,0.676290871174583,0.0151555225790125
0.108029794226086,0.0345085405846459,0.249427137863667,0.0185627487765777,0.876013712460948,0.0180641462176556,0.876013712460948,0.0180641462176556
0.120398347471431,0.037129825231528,0.253842993266617,0.0202326807670792,0.468273082707556,0.00927421183547346,0.468273082707556,0.00927421183547346
0.139743555212484,0.0308367479588591,0.24514558919562,0.0182489916393916,1.4073918247621,0.0291795279039779,1.4073918247621,0.0291795279039779
0.110260994808735,0.0391534716595674,0.249750075422338,0.0189605670502511,0.656679604983461,0.0127099448398701,0.656679604983461,0.0127099448398701
0.119634323978268,0.0360537539703629,0.251950866204195,0.0196522333585699,0.555593034228874,0.0114836467548721,0.555593034228874,0.0114836467548721
0.135206881165303,0.0324855858940954,0.243194127197336,0.0183301650409506,1.32924820325592,0.0285689286772212,1.32924820325592,0.0285689286772212
0.110115356762127,0.0387569792729127,0.258854431864659,0.0199167852625527,0.461201106311954,0.00881637503792219,0.461201106311954,0.00881637503792219
0.120818047486427,0.0344983624976941,0.254385848756392,0.0189346151521368,0.849967756931151,0.0177462625042628,0.849967756931151,0.0177462625042628
0.128778674656533,0.0345146613772631,0.252525302233975,0.0195795379461422,0.911029621595323,0.0202358859050224,0.911029621595323,0.0202358859050224
0.120276914746686,0.0410114648134005,0.249975408780339,0.0193016855383066,0.785155518420144,0.0155066623360678,0.785155518420144,0.0155066623360678
0.094916532248277,0.04464290446724,0.26126570600354,0.0196479266122671,0.369468754419464,0.00680363788660058,0.369468754419464,0.00680363788660058
0.131751996917579,0.0364156259123217,0.254177803524524,0.0194029072944099,0.472879889151591,0.012716183102662,0.637497406868327,0.012716183102662
0.128890945981352,0.0298853752030642,0.259100535360329,0.0199526619466779,0.544226774387974,0.0139693748364322,0.694845824792035,0.0139693748364322
0.109908453975087,0.0399147705191559,0.25450636026339,0.019265090159782,0.707524235710459,0.0146755296926275,0.707524235710459,0.0146755296926275
0.106609827235132,0.0337236803829475,0.256817776289035,0.0190101006531833,0.729234412219478,0.0143255464493857,0.729234412219478,0.0143255464493857
0.110479325075972,0.0308632491450666,0.254539182305243,0.0173990818975989,0.966245826481698,0.0183205976179414,0.966245826481698,0.0183205976179414
0.118989467289021,0.029260613117716,0.254124753394154,0.0189235260542217,0.509377703201544,0.0128461094397347,0.630914306316485,0.0128461094397347
0.118023208272073,0.0378911145269641,0.258128076293135,0.020423560786572,0.503371164770607,0.00974533363715063,0.503371164770607,0.00974533363715063
0.13806777827906,0.0407989536202475,0.248609101662722,0.0205037937213495,0.434578604018304,0.00916993503581926,0.434578604018304,0.00916993503581926
0.116555871488033,0.040291981911343,0.254131944689746,0.0196459299719684,0.433394598774276,0.00823973698932548,0.433394598774276,0.00823973698932548
0.131752742792757,0.0337843283808386,0.252646905822677,0.0199808637272506,0.736738678631954,0.0156098469526315,0.736738678631954,0.0156098469526315
0.1323248318238,0.0332897681038641,0.252824134675619,0.0191087387397795,0.650276621278325,0.0131315088151994,0.650276621278325,0.0131315088151994
