theta_1,se_1,theta_2,se_2,alpha_1,sigma_sq_1,alpha_2,sigma_sq_2
4.69612511770602,0.619702444924842,6.70417727935095,0.380269596473863,0.400995712352111,0.767343903913907,0.400995712352111,2.78545087369991
4.75047303638871,0.902748621684417,6.55092300478571,0.489718245464951,0.258210962258974,0.524185797302457,0.258210962258974,1.94825048591009
4.75881422969033,0.860693322059174,6.67018879556583,0.492086093471225,0.244623933128028,0.470918899416131,0.244623933128028,1.9059822079186
5.35285421261386,1.20021526923066,6.77839210563958,0.549414521778728,0.197378258219926,0.503357257393903,0.197378258219926,1.79138598836607
6.51059461676443,0.935822427256294,9.29308489274595e-10,1.335773116427e-10,4.7126319464394e-09,6.77386156945863e-10,NA,0.228962775619772
6.80572604466722e-87,0,3.87894017344616,1.96072214677775e+29,5.83977971546946e-11,1.0057253168173,23.4952338059212,1.0057253168173
4.86173523622503,0.973605030382046,6.66748943583426,0.520800017501568,0.229114823508038,0.494668293154057,0.229114823508038,1.89843492961732
6.46262352609789,0.977654268086448,2.94442907521381e-10,4.4542802792641e-11,3.63354992677921e-09,5.49677012729504e-10,NA,0.345381054942078
6.62294532829333,0.749653098097597,6.64955765986856e-09,7.52665355609031e-10,NA,0.484327079706844,NA,NA
6.52295248357213,0.852661857844092,8.91643203271182e-10,1.16553071963958e-10,5.20323197544442e-09,6.80151734072826e-10,NA,0.230285020880126
6.51505785160476,0.945219464941622,6.77984028373518e-10,9.8363470461023e-11,4.69011103405499e-09,6.80452014871101e-10,NA,0.310250588388847
6.7658471183444,0.847784942977113,8.49070223247287e-10,1.06391548346929e-10,4.980617356383e-09,6.24089242280311e-10,NA,0.226482194278678
6.52406050674944,0.693593433158966,4.44262974421384e-09,4.72309969129745e-10,NA,0.701445502947695,NA,NA
6.57804969943166,0.938419254272,3.11970615347412e-10,4.45054758759864e-11,4.79640333489754e-09,6.84251023690376e-10,NA,0.337250609514851
6.5183218969639,0.86322957538966,7.66813259530091e-10,1.01550045378341e-10,5.53298558679996e-09,7.32740247295108e-10,NA,0.255650804289515
6.62242440277227,0.803454559520864,5.06306709271497e-09,6.14268143113717e-10,NA,0.682875573636478,NA,NA
4.55350455686497,0.619867161982707,6.79314448272784,0.424656174262428,0.302517855536912,0.589264534408725,0.302517855536912,2.14209022207378
6.71332415501657,0.990120417599638,5.70259952692069e-10,8.4105282191371e-11,4.35715581622186e-09,6.4261889291917e-10,NA,0.350804665357979
6.22496801773078,0.797669719109107,9.19090736781678e-10,1.17772629153471e-10,3.56594822537456e-09,4.56941933065391e-10,NA,0.330452492747135
6.24538143415405,0.904311473055637,4.1982470913222e-09,6.0789289676418e-10,NA,0.881751315955734,NA,NA
4.08547244569375,1.07765758019262,6.80393041614755,0.445180356266247,0.209132502995227,0.447615428871309,0.209132502995227,1.54514223526304
6.48171282382038,0.842130823165132,7.59980765327127e-10,9.87398307963571e-11,4.09285453917129e-09,5.31760516988769e-10,NA,0.276850782746991
4.75918333902313,0.953274914617461,6.74158148150625,0.516624294782694,0.227918225356888,0.521457032289631,0.227918225356888,1.85943283877554
4.51698111088019,1.16697766840155,6.66283747978709,0.462628254768014,0.235242014030794,0.611575901191119,0.235242014030794,1.75312401047244
4.34658746921054,1.0052011488747,6.78256958976287,0.461292157470836,0.224582467350463,0.545185233213258,0.224582467350463,1.5898870630356
4.41417929005571,0.780671580949225,6.70861368615935,0.425217005569359,0.238765789006398,0.548234123217755,0.238765789006398,1.60384245684551
6.4718903480635,0.9278429571366,5.97590599366268e-10,8.56736129713534e-11,5.51950310949863e-09,7.91303902201343e-10,NA,0.225953439713015
6.54690786778712,0.961320732608727,5.94698216468123e-10,8.73230136549138e-11,4.54829113042424e-09,6.67852160121369e-10,NA,0.243792689147264
6.49870743753862,0.819932585651303,6.06420103534052e-09,7.65111536810356e-10,NA,0.540757700667295,NA,NA
6.60425135772849,0.763411842616297,6.17198308104285e-10,7.1344422270992e-11,4.52385164202249e-09,5.22930114360001e-10,NA,0.231672483601853
4.60569747520461,0.859820092548062,6.79916017272337,0.477060379775553,0.255416582149571,0.50476032743004,0.255416582149571,2.08217158542371
6.41749225455084,0.819390856957333,9.2109961614767e-10,1.17606780636642e-10,4.16883882925233e-09,5.32280879403594e-10,NA,0.253530949494389
