species,threshold,accuracy,sensitivity,specificity,tss
macuxi,0.95,0.696753053321418,0.833333333333333,0.696508504923903,0.529841838257237
macuxi,0.05,0.990765564492106,0.166666666666667,0.992241122053118,0.158907788719785
macuxi,0.25,0.962168602919273,0.333333333333333,0.963294538943599,0.296627872276932
macuxi,0.5,0.921954125707477,0.833333333333333,0.922112802148612,0.755446135481946
macuxi,0.75,0.880548108430146,0.833333333333333,0.880632646971053,0.713965980304387
macuxi,0.95,0.804587429252309,0.833333333333333,0.8045359594151,0.637869292748433
macuxi,0.05,0.990169794459339,0.333333333333333,0.991345866905401,0.324679200238735
macuxi,0.25,0.955615132558832,0.333333333333333,0.956729334527007,0.29006266786034
macuxi,0.5,0.914209115281501,1,0.914055505819159,0.914055505819159
macuxi,0.75,0.850461721775395,1,0.850193971948672,0.850193971948672
macuxi,0.95,0.755138516532618,1,0.754700089525515,0.754700089525515
mayarae,0.05,0.978176382660688,0.0833333333333333,0.981398139813981,0.0647314731473147
mayarae,0.25,0.912406576980568,0.5,0.913891389138914,0.413891389138914
mayarae,0.5,0.835575485799701,0.75,0.835883588358836,0.585883588358836
mayarae,0.75,0.709118086696562,0.666666666666667,0.709270927092709,0.375937593759376
mayarae,0.95,0.515695067264574,1,0.513951395139514,0.513951395139514
mayarae,0.05,0.970394736842105,0.181818181818182,0.972997299729973,0.154815481548155
mayarae,0.25,0.918959330143541,0.545454545454545,0.92019201920192,0.465646564656466
mayarae,0.5,0.865131578947368,0.545454545454545,0.866186618661866,0.411641164116412
mayarae,0.75,0.811004784688995,0.545454545454545,0.811881188118812,0.357335733573357
mayarae,0.95,0.710526315789474,0.818181818181818,0.71017101710171,0.528352835283528
mayarae,0.05,0.957249626307922,0.25,0.95979597959796,0.20979597959796
mayarae,0.25,0.898654708520179,0.75,0.899189918991899,0.649189918991899
mayarae,0.5,0.81644245142003,0.75,0.816681668166817,0.566681668166817
mayarae,0.75,0.666367713004484,0.833333333333333,0.665766576657666,0.499099909990999
mayarae,0.95,0.429596412556054,1,0.427542754275428,0.427542754275428
mellina,0.05,0.998513232233125,0,0.999107408509372,-0.000892591490627814
mellina,0.25,0.99702646446625,0,0.997619756024993,-0.00238024397500747
mellina,0.5,0.989592625631876,0,0.990181493603094,-0.00981850639690574
mellina,0.75,0.979185251263753,0,0.979767926212437,-0.0202320737875632
mellina,0.95,0.96164139161463,0,0.962213626896757,-0.0377863731032431
mellina,0.05,0.99583705025275,0,0.996429634037489,-0.00357036596251115
mellina,0.25,0.985132322331252,1,0.985123475156203,0.985123475156203
mellina,0.5,0.968183169788879,1,0.968164236834276,0.968164236834276
mellina,0.75,0.943800178412132,1,0.943766736090449,0.943766736090449
mellina,0.95,0.899494498959263,1,0.899434692055936,0.899434692055936
mellina,0.05,0.997323818019625,0,0.997917286521869,-0.00208271347813149
mellina,0.25,0.992268807612251,0,0.992859268074978,-0.00714073192502229
mellina,0.5,0.983645554564377,0.5,0.9839333531687,0.4839333531687
mellina,0.75,0.969967291109129,0.5,0.970246950312407,0.470246950312407
mellina,0.95,0.947071067499257,0.5,0.94733710205296,0.44733710205296
multispicata,0.05,0.955183746638781,0.0909090909090909,0.958033573141487,0.0489426640505778
multispicata,0.25,0.839557812966836,0.363636363636364,0.841127098321343,0.204763461957707
multispicata,0.5,0.710487003286525,0.454545454545455,0.711330935251799,0.165876389797253
multispicata,0.75,0.537795040334628,0.636363636363636,0.537470023980815,0.173833660344452
multispicata,0.95,0.297281147296086,0.727272727272727,0.295863309352518,0.0231360366252453
multispicata,0.05,0.955183746638781,0.272727272727273,0.957434052757794,0.230161325485067
multispicata,0.25,0.798028084852106,0.545454545454545,0.798860911270983,0.344315456725529
multispicata,0.5,0.559605616970421,0.818181818181818,0.558752997601918,0.376934815783737
multispicata,0.75,0.350463101284733,0.818181818181818,0.348920863309353,0.167102681491171
multispicata,0.95,0.17866746340006,0.818181818181818,0.176558752997602,-0.00525942882057984
multispicata,0.05,0.951897221392292,0.363636363636364,0.953836930455635,0.317473294091999
multispicata,0.25,0.815655811174186,0.454545454545455,0.816846522781775,0.271391977327229
multispicata,0.5,0.521959964146997,0.727272727272727,0.521282973621103,0.24855570089383
multispicata,0.75,0.289214221691067,0.909090909090909,0.287170263788969,0.196261172879878
multispicata,0.95,0.11323573349268,1,0.11031175059952,0.11031175059952
navioensis,0.05,0.991039426523297,0.111111111111111,0.993411200958371,0.104522312069482
navioensis,0.25,0.97700119474313,0.444444444444444,0.978436657681941,0.422881102126385
navioensis,0.5,0.918458781362007,0.777777777777778,0.918837975441749,0.696615753219527
navioensis,0.75,0.858721624850657,0.777777777777778,0.858939802336029,0.636717580113807
navioensis,0.95,0.765232974910394,0.777777777777778,0.765199161425577,0.542976939203354
navioensis,0.05,0.987152674036451,375,0.988619347109913,0.363619347109913
navioensis,0.25,0.935464595159845,875,0.935609463911351,0.810609463911351
navioensis,0.5,0.874215715566179,1,0.873914345612459,0.873914345612459
navioensis,0.75,0.804302360322677,1,0.803833483078766,0.803833483078766
navioensis,0.95,0.673438900507918,1,0.672656483977239,0.672656483977239
navioensis,0.05,0.991935483870968,0.111111111111111,0.994309673554957,0.105420784666068
navioensis,0.25,0.974611708482676,0.333333333333333,0.976340221623241,0.309673554956574
navioensis,0.5,0.947729988052569,0.555555555555556,0.948787061994609,0.504342617550165
navioensis,0.75,0.908900836320191,0.666666666666667,0.909553758610362,0.576220425277029
navioensis,0.95,0.853345280764636,0.777777777777778,0.853548966756514,0.631326744534292
octopetala,0.05,0.987187127532777,0.142857142857143,0.988951925948044,0.131809068805187
octopetala,0.25,0.945470798569726,0.571428571428571,0.946252612720215,0.517681184148786
octopetala,0.5,0.873957091775924,0.857142857142857,0.873992236488504,0.731135093631361
octopetala,0.75,0.769070321811681,1,0.768587638100926,0.768587638100926
octopetala,0.95,0.521156138259833,1,0.520155270229919,0.520155270229919
octopetala,0.05,0.966616989567809,0.333333333333333,0.967751567632129,0.301084900965462
octopetala,0.25,0.901639344262295,0.833333333333333,0.901761719916393,0.735095053249726
octopetala,0.5,0.802682563338301,1,0.802329053448791,0.802329053448791
octopetala,0.75,0.711177347242921,1,0.710659898477157,0.710659898477157
octopetala,0.95,0.540387481371088,1,0.539564048969842,0.539564048969842
octopetala,0.05,0.968712753277712,0.428571428571429,0.969841743804121,0.398413172375549
octopetala,0.25,0.907330154946365,0.857142857142857,0.90743505524037,0.764577912383227
octopetala,0.5,0.794100119189511,0.857142857142857,0.793968348760824,0.651111205903681
octopetala,0.75,0.688617401668653,1,0.687966557181248,0.687966557181248
octopetala,0.95,0.517580452920143,1,0.516572111077934,0.516572111077934
penduliflora,0.05,0.999702734839477,0,1,0
penduliflora,0.25,0.999405469678954,0,0.999702646446625,-0.000297353553375013
penduliflora,0.5,0.998810939357907,1,0.9988105857865,0.9988105857865
penduliflora,0.75,0.997027348394768,1,0.99702646446625,0.99702646446625
penduliflora,0.95,0.99346016646849,1,0.993458221825751,0.993458221825751
penduliflora,0.05,1,1,1,1
penduliflora,0.25,0.999702734839477,1,0.999702646446625,0.999702646446625
penduliflora,0.5,0.998810939357907,1,0.9988105857865,0.9988105857865
penduliflora,0.75,0.996135552913199,1,0.996134403806126,0.996134403806126
penduliflora,0.95,0.992865636147443,1,0.992863514719001,0.992863514719001
penduliflora,0.05,0.999702734839477,0,1,0
penduliflora,0.25,0.999405469678954,0,0.999702646446625,-0.000297353553375013
penduliflora,0.5,0.999405469678954,1,0.99940529289325,0.99940529289325
penduliflora,0.75,0.996432818073722,1,0.9964317573595,0.9964317573595
penduliflora,0.95,0.994054696789536,1,0.994052928932501,0.994052928932501
penduliflora,0.05,1,1,1,1
penduliflora,0.25,0.99910820451843,1,0.999107939339875,0.999107939339875
penduliflora,0.5,0.99910820451843,1,0.999107939339875,0.999107939339875
penduliflora,0.75,0.996730083234245,1,0.996729110912875,0.996729110912875
penduliflora,0.95,0.993162901307967,1,0.993160868272376,0.993160868272376
penduliflora,0.05,0.999702734839477,0,1,0
penduliflora,0.25,0.999405469678954,0,0.999702646446625,-0.000297353553375013
penduliflora,0.5,0.999702734839477,1,0.999702646446625,0.999702646446625
penduliflora,0.75,0.997027348394768,1,0.99702646446625,0.99702646446625
penduliflora,0.95,0.994946492271106,1,0.994944989592626,0.994944989592626
penduliflora,0.05,1,1,1,1
penduliflora,0.25,0.999702734839477,1,0.999702646446625,0.999702646446625
penduliflora,0.5,0.998810939357907,1,0.9988105857865,0.9988105857865
penduliflora,0.75,0.995541022592152,1,0.995539696699376,0.995539696699376
penduliflora,0.95,0.99346016646849,1,0.993458221825751,0.993458221825751
penduliflora,0.05,0.999702734839477,0,1,0
penduliflora,0.25,0.999702734839477,0,1,0
penduliflora,0.5,0.99910820451843,1,0.999107939339875,0.999107939339875
penduliflora,0.75,0.997027348394768,1,0.99702646446625,0.99702646446625
penduliflora,0.95,0.994649227110583,1,0.994647636039251,0.994647636039251
penduliflora,0.05,1,1,1,1
penduliflora,0.25,0.999405469678954,1,0.99940529289325,0.99940529289325
penduliflora,0.5,0.998810939357907,1,0.9988105857865,0.9988105857865
penduliflora,0.75,0.996135552913199,1,0.996134403806126,0.996134403806126
penduliflora,0.95,0.99346016646849,1,0.993458221825751,0.993458221825751
penduliflora,0.05,0.999702734839477,0,1,0
penduliflora,0.25,0.999702734839477,0,1,0
penduliflora,0.5,0.999405469678954,0,0.999702646446625,-0.000297353553375013
penduliflora,0.75,0.99910820451843,0,0.99940529289325,-0.000594707106749914
penduliflora,0.95,0.998513674197384,0,0.9988105857865,-0.00118941421349983
penduliflora,0.05,1,1,1,1
penduliflora,0.25,0.999702734839477,1,0.999702646446625,0.999702646446625
penduliflora,0.5,0.998810939357907,1,0.9988105857865,0.9988105857865
penduliflora,0.75,0.996135552913199,1,0.996134403806126,0.996134403806126
penduliflora,0.95,0.993757431629013,1,0.993755575379126,0.993755575379126
penduliflora,0.05,1,1,1,1
penduliflora,0.25,0.999702734839477,1,0.999702646446625,0.999702646446625
penduliflora,0.5,0.997919143876338,0,0.99821587867975,-0.00178412132024974
penduliflora,0.75,0.996135552913199,1,0.996134403806126,0.996134403806126
penduliflora,0.95,0.994054696789536,1,0.994052928932501,0.994052928932501
pepericarpa,0.05,0.971856836953197,0.179487179487179,0.981424148606811,0.160911328093991
pepericarpa,0.25,0.897522178036097,0.641025641025641,0.90061919504644,0.541644836072081
pepericarpa,0.5,0.815234016518813,0.923076923076923,0.813931888544892,0.737008811621815
pepericarpa,0.75,0.739369837870908,1,0.736222910216718,0.736222910216718
pepericarpa,0.95,0.659834811869073,1,0.655727554179567,0.655727554179567
pepericarpa,0.05,0.972162740899358,0.0512820512820513,0.98328173374613,0.0345637850281813
pepericarpa,0.25,0.905781584582441,0.615384615384615,0.909287925696594,0.52467254108121
pepericarpa,0.5,0.833588253288467,0.846153846153846,0.83343653250774,0.679590378661586
pepericarpa,0.75,0.755888650963597,0.923076923076923,0.753869969040248,0.676946892117171
pepericarpa,0.95,0.685530743346589,0.974358974358974,0.682043343653251,0.656402318012225
pepericarpa,0.05,0.962373814622209,0.179487179487179,0.971826625386997,0.151313804874176
pepericarpa,0.25,0.90211073722851,0.58974358974359,0.905882352941176,0.495625942684766
pepericarpa,0.5,0.842459467727134,0.794871794871795,0.843034055727554,0.637905850599349
pepericarpa,0.75,0.765065769348425,0.923076923076923,0.763157894736842,0.686234817813765
pepericarpa,0.95,0.684001223615785,0.923076923076923,0.681114551083591,0.604191474160514
petroniana,0.05,0.990470518165575,0.25,0.991353607632677,0.241353607632677
petroniana,0.25,0.951161405598571,0.25,0.951997614788312,0.201997614788312
petroniana,0.5,0.895175699821322,0.75,0.895348837209302,0.645348837209302
petroniana,0.75,0.819535437760572,1,0.819320214669052,0.819320214669052
petroniana,0.95,0.719773674806432,1,0.719439475253429,0.719439475253429
petroniana,0.05,0.981536628945801,0.25,0.982409063804413,0.232409063804413
petroniana,0.25,0.949672424061942,0.75,0.949910554561717,0.699910554561717
petroniana,0.5,0.895771292435974,0.75,0.895945140131187,0.645945140131187
petroniana,0.75,0.824895771292436,0.75,0.824985092426953,0.574985092426953
petroniana,0.95,0.737939249553306,1,0.7376267143709,0.7376267143709
petroniana,0.05,0.99642644431209,0,0.997614788312463,-0.00238521168753725
petroniana,0.25,0.973793924955331,0,0.974955277280859,-0.0250447227191414
petroniana,0.5,0.945205479452055,0.5,0.945736434108527,0.445736434108527
petroniana,0.75,0.896962477665277,0.5,0.897435897435897,0.397435897435897
petroniana,0.95,0.829660512209649,0.75,0.829755515802027,0.579755515802027
polyandra,0.05,0.979073243647235,0.272727272727273,0.981403719256149,0.254130991983421
polyandra,0.25,0.902840059790732,0.636363636363636,0.90371925614877,0.540082892512407
polyandra,0.5,0.785351270553064,0.818181818181818,0.785242951409718,0.603424769591536
polyandra,0.75,0.677130044843049,1,0.676064787042591,0.676064787042591
polyandra,0.95,0.506128550074738,1,0.504499100179964,0.504499100179964
polyandra,0.05,0.981758373205742,0.1,0.984403119376125,0.0844031193761248
polyandra,0.25,0.919557416267943,0.5,0.920815836832633,0.420815836832633
polyandra,0.5,0.818181818181818,0.7,0.818536292741452,0.518536292741452
polyandra,0.75,0.726674641148325,0.8,0.726454709058188,0.526454709058188
polyandra,0.95,0.602870813397129,0.8,0.602279544091182,0.402279544091182
polyandra,0.05,0.976980568011958,0.363636363636364,0.979004199160168,0.342640562796532
polyandra,0.25,0.90373692077728,0.636363636363636,0.904619076184763,0.540982712548399
polyandra,0.5,0.841255605381166,0.727272727272727,0.841631673665267,0.568904400937994
polyandra,0.75,0.773094170403587,0.636363636363636,0.773545290941812,0.409908927305448
polyandra,0.95,0.690881913303438,0.727272727272727,0.690761847630474,0.418034574903201
pterocaulon,0.05,0.992243436754177,0.428571428571429,0.993423019431988,0.421994448003417
pterocaulon,0.25,0.960620525059666,0.571428571428571,0.961434977578475,0.532863549007047
pterocaulon,0.5,0.906921241050119,0.857142857142857,0.907025411061286,0.764168268204143
pterocaulon,0.75,0.795644391408115,0.857142857142857,0.795515695067265,0.652658552210122
pterocaulon,0.95,0.60381861575179,0.857142857142857,0.603288490284006,0.460431347426863
pterocaulon,0.05,0.977930211750671,0.25,0.979671150971599,0.229671150971599
pterocaulon,0.25,0.905159558604235,0.75,0.905530642750374,0.655530642750374
pterocaulon,0.5,0.704145541306293,0.75,0.704035874439462,0.454035874439462
pterocaulon,0.75,0.479570533850283,1,0.478325859491779,0.478325859491779
pterocaulon,0.95,0.255890247539517,1,0.254110612855007,0.254110612855007
pterocaulon,0.05,0.972852028639618,0.142857142857143,0.974588938714499,0.117446081571642
pterocaulon,0.25,0.91945107398568,0.857142857142857,0.919581464872945,0.776724322015802
pterocaulon,0.5,0.799522673031026,0.857142857142857,0.799402092675635,0.656544949818492
pterocaulon,0.75,0.589498806682578,0.857142857142857,0.588938714499253,0.44608157164211
pterocaulon,0.95,0.326372315035799,1,0.324962630792227,0.324962630792227
punctata,0.05,0.945904645476773,0.204545454545455,0.956009913258984,0.160555367804438
punctata,0.25,0.79859413202934,0.613636363636364,0.801115241635688,0.414751605272051
punctata,0.5,0.636919315403423,0.886363636363636,0.633519206939281,0.519882843302918
punctata,0.75,0.39119804400978,0.931818181818182,0.383828996282528,0.31564717810071
punctata,0.95,0.158312958435208,1,0.146840148698885,0.146840148698885
punctata,0.05,0.924534066605561,0.355555555555556,0.932465923172243,0.288021478727798
punctata,0.25,0.761686526122823,0.6,0.763940520446097,0.363940520446097
punctata,0.5,0.566452795600367,0.777777777777778,0.563506815365551,0.341284593143329
punctata,0.75,0.321417659639474,0.866666666666667,0.313816604708798,0.180483271375465
punctata,0.95,0.167430491903452,0.955555555555556,0.156443618339529,0.111999173895085
punctata,0.05,0.956295843520782,0.113636363636364,0.967781908302354,0.0814182719387181
punctata,0.25,0.823960880195599,0.431818181818182,0.829306071871128,0.261124253689309
punctata,0.5,0.661674816625917,0.772727272727273,0.660161090458488,0.432888363185761
punctata,0.75,0.402506112469438,0.954545454545455,0.394981412639405,0.34952686718486
punctata,0.95,0.15739608801956,1,0.145910780669145,0.145910780669145
racemifera,0.05,0.990715783168613,0.153846153846154,0.993986770895971,0.147832924742125
racemifera,0.25,0.957771787960467,0.538461538461538,0.959410703547805,0.497872242009344
racemifera,0.5,0.894279724468404,0.769230769230769,0.894768490679495,0.663999259910264
racemifera,0.75,0.825396825396825,0.846153846153846,0.825315694527961,0.671469540681808
racemifera,0.95,0.719377058999701,0.923076923076923,0.718580877931449,0.641657801008372
racemifera,0.05,0.977531455961654,0.25,0.980156343956705,0.230156343956705
racemifera,0.25,0.933193529059317,0.833333333333333,0.933553818400481,0.766887151733814
racemifera,0.5,0.871779508687837,0.833333333333333,0.871918220084185,0.705251553417519
racemifera,0.75,0.799580587177951,0.833333333333333,0.799458809380637,0.632792142713971
racemifera,0.95,0.700119832234871,1,0.699037883343355,0.699037883343355
racemifera,0.05,0.989817310572028,0.0769230769230769,0.993385447985568,0.0703085249086452
racemifera,0.25,0.966457023060797,0.307692307692308,0.969031870114251,0.276724177806559
racemifera,0.5,0.898173105720276,0.769230769230769,0.898677089597114,0.667907858827883
racemifera,0.75,0.807427373465109,0.846153846153846,0.807276007215875,0.653429853369721
racemifera,0.95,0.707996406109614,0.769230769230769,0.707757065544197,0.476987834774967
robusta,0.05,0.994646044021416,0.666666666666667,0.994938969931527,0.661605636598194
robusta,0.25,0.966983938132064,1,0.966954450729384,0.966954450729384
robusta,0.5,0.927126710291493,1,0.927061625483775,0.927061625483775
robusta,0.75,0.88518738845925,1,0.88508484668056,0.88508484668056
robusta,0.95,0.82034503271862,1,0.820184578743674,0.820184578743674
robusta,0.05,0.997619756024993,0,0.99821375409348,-0.00178624590651977
robusta,0.25,0.991371615590598,0,0.991961893420661,-0.00803810657933912
robusta,0.5,0.978577804224933,0.5,0.978862756772849,0.478862756772849
robusta,0.75,0.958940791431122,0.5,0.959214051801131,0.459214051801131
robusta,0.95,0.913121094912228,0.5,0.91336707353379,0.41336707353379
robusta,0.05,0.995240928019036,0,0.996129800535874,-0.00387019946412626
robusta,0.25,0.985722784057109,0.666666666666667,0.986007740398928,0.652674407065595
robusta,0.5,0.969066032123736,0.666666666666667,0.969336111938077,0.636002778604743
robusta,0.75,0.952409280190363,0.666666666666667,0.952664483477225,0.619331150143892
robusta,0.95,0.915229030339084,0.666666666666667,0.915451027091396,0.582117693758063
rondoniensis,0.05,0.989886972040452,0,0.991066110780226,-0.00893388921977367
rondoniensis,0.25,0.980963712076145,0.5,0.981536628945801,0.481536628945801
rondoniensis,0.5,0.971743010113028,0.75,0.972007147111376,0.722007147111376
rondoniensis,0.75,0.963712076145152,0.75,0.963966646813579,0.713966646813579
rondoniensis,0.95,0.942891136228435,0.75,0.943120905300774,0.693120905300774
rondoniensis,0.05,0.982743231181196,0.666666666666667,0.98302561048243,0.649692277149097
rondoniensis,0.25,0.965783992859268,1,0.965753424657534,0.965753424657534
rondoniensis,0.5,0.891996429634037,1,0.891899940440739,0.891899940440739
rondoniensis,0.75,0.789050877714966,1,0.788862418106016,0.788862418106016
rondoniensis,0.95,0.605177030645641,1,0.604824300178678,0.604824300178678
rondoniensis,0.05,0.983045806067817,0.5,0.983621203097082,0.483621203097082
rondoniensis,0.25,0.966389054134444,1,0.966349017272186,0.966349017272186
rondoniensis,0.5,0.880130874479476,1,0.879988088147707,0.879988088147707
rondoniensis,0.75,0.756989886972041,1,0.75670041691483,0.75670041691483
rondoniensis,0.95,0.560678167757287,1,0.560154854079809,0.560154854079809
rufescens,0.05,0.899090909090909,0.28125,0.905140758873929,0.186390758873929
rufescens,0.25,0.728787878787879,0.5,0.731028151774786,0.231028151774786
rufescens,0.5,0.568181818181818,0.59375,0.567931456548348,0.161681456548348
rufescens,0.75,0.407878787878788,875,0.403304773561811,0.278304773561811
rufescens,0.95,0.291212121212121,1,0.284271725826193,0.284271725826193
rufescens,0.05,0.922121212121212,0.28125,0.928396572827417,0.209646572827417
rufescens,0.25,0.730606060606061,0.71875,0.730722154222766,0.449472154222766
rufescens,0.5,0.522727272727273,0.96875,0.518359853121175,0.487109853121175
rufescens,0.75,0.374242424242424,0.96875,0.368421052631579,0.337171052631579
rufescens,0.95,0.223333333333333,1,0.215728274173807,0.215728274173807
rufescens,0.05,0.889090909090909,0.25,0.895348837209302,0.145348837209302
rufescens,0.25,0.704545454545455,0.75,0.704100367197062,0.454100367197062
rufescens,0.5,0.549393939393939,0.8125,0.546817625458996,0.359317625458996
rufescens,0.75,0.384242424242424,0.84375,0.379742962056304,0.223492962056304
rufescens,0.95,0.248484848484848,0.9375,0.241738066095471,0.179238066095471
ruficalyx,0.05,0.950120192307692,0.105263157894737,0.954971290420066,0.0602344483148033
ruficalyx,0.25,0.787259615384615,0.631578947368421,0.788153520701118,0.419732468069539
ruficalyx,0.5,0.606370192307692,0.842105263157895,0.605016621335751,0.447121884493646
ruficalyx,0.75,0.442307692307692,0.947368421052632,0.439407676035056,0.386776097087687
ruficalyx,0.95,0.247596153846154,0.947368421052632,0.24357812027803,0.190946541330661
ruficalyx,0.05,0.930889423076923,0.157894736842105,0.935327893623451,0.0932226304655564
ruficalyx,0.25,0.745793269230769,0.578947368421053,0.746751284375944,0.325698652796997
ruficalyx,0.5,0.571814903846154,0.894736842105263,0.569960713206407,0.46469755531167
ruficalyx,0.75,0.424579326923077,1,0.421275309761257,0.421275309761257
ruficalyx,0.95,0.2421875,1,0.237836204291327,0.237836204291327
ruficalyx,0.05,0.940204326923077,0.210526315789474,0.944394076760351,0.154920392549824
ruficalyx,0.25,0.780949519230769,0.526315789473684,0.782411604714415,0.308727394188099
ruficalyx,0.5,0.575420673076923,0.684210526315789,0.57479601087942,0.259006537195209
ruficalyx,0.75,0.396334134615385,0.894736842105263,0.393472348141432,0.288209190246696
ruficalyx,0.95,0.2265625,1,0.222121486854034,0.222121486854034
ruschiana,0.05,0.998512790005949,0,0.999404584697827,-0.000595415302173219
ruschiana,0.25,0.996133254015467,0.333333333333333,0.996725215838047,0.33005854917138
ruschiana,0.5,0.991969066032124,0.666666666666667,0.992259601071748,0.658926267738414
ruschiana,0.75,0.98780487804878,1,0.987793986305448,0.987793986305448
ruschiana,0.95,0.979179060083284,1,0.979160464423936,0.979160464423936
ruschiana,0.05,0.998810232004759,0.333333333333333,0.999404584697827,0.33273791803116
ruschiana,0.25,0.998215348007139,0.333333333333333,0.998809169395653,0.332142502728987
ruschiana,0.5,0.996133254015467,0.666666666666667,0.99642750818696,0.663094174853627
ruschiana,0.75,0.991374182034503,0.666666666666667,0.991664185769574,0.658330852436241
ruschiana,0.95,0.986020226055919,1,0.986007740398928,0.986007740398928
ruschiana,0.05,0.999107674003569,0.333333333333333,0.999702292348913,0.333035625682247
ruschiana,0.25,0.997323022010708,0.333333333333333,0.997916046442394,0.331249379775727
ruschiana,0.5,0.994348602022606,0.666666666666667,0.994641262280441,0.661307928947107
ruschiana,0.75,0.989589530041642,0.666666666666667,0.989877939863055,0.656544606529721
ruschiana,0.95,0.981261154074955,1,0.981244417981542,0.981244417981542
sclerophylla,0.05,0.974459134615385,0.4375,0.977053140096618,0.414553140096618
sclerophylla,0.25,0.901742788461538,0.6875,0.902777777777778,0.590277777777778
sclerophylla,0.5,0.810697115384615,0.75,0.810990338164251,0.560990338164251
sclerophylla,0.75,0.70703125,875,0.706219806763285,0.581219806763285
sclerophylla,0.95,0.594951923076923,1,0.592995169082126,0.592995169082126
sclerophylla,0.05,0.967247596153846,0.25,0.970712560386473,0.220712560386473
sclerophylla,0.25,0.893329326923077,0.6875,0.894323671497585,0.581823671497585
sclerophylla,0.5,0.795072115384615,1,0.794082125603865,0.794082125603865
sclerophylla,0.75,0.690504807692308,1,0.689009661835749,0.689009661835749
sclerophylla,0.95,0.588942307692308,1,0.58695652173913,0.58695652173913
sclerophylla,0.05,0.984074519230769,0.1875,0.98792270531401,0.17542270531401
sclerophylla,0.25,0.945612980769231,0.5,0.947765700483092,0.447765700483092
sclerophylla,0.5,0.884615384615385,625,0.885869565217391,0.510869565217391
sclerophylla,0.75,0.797175480769231,0.75,0.797403381642512,0.547403381642512
sclerophylla,0.95,0.681189903846154,0.6875,0.681159420289855,0.368659420289855
secundiflora,0.05,0.999108469539376,0,0.999702646446625,-0.000297353553375013
secundiflora,0.25,0.994947994056464,0,0.995539696699376,-0.00446030330062441
secundiflora,0.5,0.990193164933135,0,0.990782039845376,-0.00921796015462384
secundiflora,0.75,0.985141158989599,1,0.985132322331252,0.985132322331252
secundiflora,0.95,0.974145616641902,1,0.974130240856378,0.974130240856378
secundiflora,0.05,0.997623291740939,0,0.998513232233125,-0.00148676776687484
secundiflora,0.25,0.993761140819964,0,0.994647636039251,-0.00535236396074934
secundiflora,0.5,0.990493166963755,0,0.991376746952126,-0.00862325304787392
secundiflora,0.75,0.983660130718954,0.333333333333333,0.984240261671127,0.31757359500446
secundiflora,0.95,0.974153297682709,1,0.974130240856378,0.974130240856378
secundiflora,0.05,0.999405646359584,0,1,0
secundiflora,0.25,0.99851411589896,0,0.999107939339875,-0.000892060660124927
secundiflora,0.5,0.997325408618128,0,0.997918525126375,-0.00208147487362476
secundiflora,0.75,0.994947994056464,0,0.995539696699376,-0.00446030330062441
secundiflora,0.95,0.992570579494799,0.5,0.992863514719001,0.492863514719001
serialis,0.05,0.950120192307692,0.210526315789474,0.95436687821094,0.164893194000414
serialis,0.25,0.866887019230769,0.631578947368421,0.868238138410396,0.499817085778817
serialis,0.5,0.756009615384615,0.894736842105263,0.755213055303717,0.64994989740898
serialis,0.75,0.581730769230769,0.947368421052632,0.579631308552433,0.526999729605064
serialis,0.95,0.380408653846154,1,0.37685101239045,0.37685101239045
serialis,0.05,0.971462901772304,0.25,0.975823511634935,0.225823511634935
serialis,0.25,0.901772303995194,0.6,0.903596252644303,0.503596252644303
serialis,0.5,0.781616100931211,0.75,0.781807192505289,0.531807192505289
serialis,0.75,0.611595073595674,0.75,0.610758537322454,0.360758537322454
serialis,0.95,0.456293181135476,0.95,0.453309156844968,0.403309156844968
serialis,0.05,0.971153846153846,0.210526315789474,0.975521305530372,0.186047621319845
serialis,0.25,0.93359375,0.368421052631579,0.936838924146268,0.305259976777847
serialis,0.5,0.813401442307692,0.578947368421053,0.81474765790269,0.393695026323742
serialis,0.75,0.6484375,0.894736842105263,0.647023269870051,0.541760111975314
serialis,0.95,0.420673076923077,1,0.417346630401934,0.417346630401934
setosociliata,0.05,0.990762812872467,0,0.991945107398568,-0.008054892601432
setosociliata,0.25,0.946364719904648,0.25,0.947195704057279,0.197195704057279
setosociliata,0.5,0.902264600715137,0.75,0.90244630071599,0.65244630071599
setosociliata,0.75,0.853694874851013,1,0.853520286396181,0.853520286396181
setosociliata,0.95,0.790524433849821,1,0.79027446300716,0.79027446300716
setosociliata,0.05,0.992552874590408,0,0.994033412887828,-0.0059665871121718
setosociliata,0.25,0.9562109025916,0.2,0.957338902147971,0.157338902147971
setosociliata,0.5,0.917187965445338,1,0.917064439140811,0.917064439140811
setosociliata,0.75,0.877569258266309,1,0.877386634844869,0.877386634844869
setosociliata,0.95,0.82007745010426,1,0.81980906921241,0.81980906921241
setosociliata,0.05,0.990166865315852,0,0.991348448687351,-0.00865155131264916
setosociliata,0.25,0.961263408820024,0,0.962410501193317,-0.0375894988066826
setosociliata,0.5,0.920143027413588,0.5,0.920644391408115,0.420644391408115
setosociliata,0.75,0.884088200238379,0.75,0.884248210023866,0.634248210023866
setosociliata,0.95,0.83015494636472,1,0.829952267303103,0.829952267303103
shepherdii,0.05,0.969001490312966,1,0.968945954016124,0.968945954016124
shepherdii,0.25,0.906408345752608,1,0.906240668856375,0.906240668856375
shepherdii,0.5,0.833383010432191,1,0.833084502836668,0.833084502836668
