species,temp_diurnal_range,precip_seasonality,solar_radiation,soil_pH
albicans,135.240290607297,69.5734607879107,15252.4279586488,47.6406816108783
albicans,80.3798609589426,64.0198695869144,19223.051693397,57.4803096215939
albicans,123.793435154607,69.4960566383267,15445.1719350966,55.8294326360671
albicans,116.467410065506,68.5903212353329,14746.6498205004,53.8164404890312
albicans,135.283278396904,54.0282580894864,14719.0691053639,55.5985812317073
albicans,120.718236243572,50.9503153331467,15256.0558826775,56.4036500991665
albicans,137.366367021191,71.8279325685,15514.2141713603,55.7780055023025
albicans,91.8417319664745,69.2674226789453,18808.9943808613,65.03060003665
albicans,104.423032843744,74.6833178541709,16533.0823879017,52.551319698741
albicans,101.9792563828,73.5076719837386,14888.7437059892,53.7879225577232
albicans,123.383621842995,74.8723668280168,16223.9322730552,55.0385701900301
albicans,106.511624425939,61.413439260653,14577.0959188204,50.6731124096892
albicans,88.8087572698577,48.7052778436065,15131.8740788884,54.1706691601224
albicans,78.0673304825317,66.2352518815076,18637.1908079877,55.7499986230776
albicans,105.111930148326,51.7643851024084,16986.7885226425,50.8035296982271
albicans,131.975921362903,69.128034653325,14631.8069246344,44.6854944602013
alborufescens,120.469445551141,87.796330642494,17022.9238520563,55.7252121657657
alborufescens,120.192289609518,75.1684728469475,16811.0843231082,60.9168597924133
alborufescens,127.309068797005,87.7269877653273,15482.3390289608,51.0500614035172
alborufescens,110.924324658464,75.5052998475697,16584.5487979476,53.8190177075669
alborufescens,115.880986709424,47.3624150627297,16756.2381740243,66.5373293640639
alborufescens,115.826757227727,71.6739207693591,17345.9629748195,59.6784928053264
alborufescens,116.287178687667,68.6479950449391,17476.5393488216,63.5344943285034
alborufescens,110.859486396354,70.5535556436505,15485.4741709358,52.9564578148534
alborufescens,92.0628808474798,85.0642587138089,15890.6574301041,53.6339695503347
alborufescens,106.186363455406,78.8084290204776,15536.4555961188,59.3602101621696
alborufescens,118.066879838677,87.2046164431954,17013.9056559604,58.5419280790057
alborufescens,110.618158737214,88.1318895060939,16286.1655576715,50.0704641240074
alborufescens,120.771583784725,92.1777090332948,15427.5665687523,51.5612349982034
alborufescens,115.937079612412,74.8889845514659,15733.5337026024,55.9579483913004
alborufescens,113.740706211435,92.1927666614616,15167.5765486125,58.9549616995041
alborufescens,95.4766457361037,84.7272563534103,15135.2284807035,55.567675594305
alborufescens,111.657652899693,85.2765353119559,15620.7017614313,50.7471339525695
alborufescens,111.842485539392,63.2543169663207,16747.1402998336,52.1420389002851
alborufescens,113.864324157492,72.7675055148392,16585.4237646879,56.3129958007662
alborufescens,119.958619746416,83.4311474609694,15481.1946069381,57.2292236324941
alborufescens,114.353978918894,49.457051368756,17503.3934736289,53.3596985398222
alborufescens,114.882653514975,68.3736744863282,16666.5804092029,52.323981756461
alborufescens,124.292517501166,86.1737794140209,17142.3762462783,51.1800974928278
alborufescens,99.442247029284,48.757159243485,17995.5217045961,46.7597415152419
alborufescens,102.24638716363,53.833440761475,16536.2738433697,61.9320759915327
alborufescens,112.263983792778,82.0888061500895,15875.7996480178,53.5697477186675
alborufescens,107.419018330709,61.4927731182553,16398.1412282548,44.5572803952655
alborufescens,113.238474085331,61.2204970271727,15943.8707256426,53.8022951905736
alborufescens,111.317000723511,79.8394117104695,16493.5228484295,57.5538285940625
alborufescens,117.297988668837,79.1400685509114,16523.3422442626,48.6317146548383
alborufescens,119.659112640909,44.1107437712451,17003.2623389344,64.5391063606071
alborufescens,120.140311183549,53.4758018571656,16044.1631335181,66.0474412159826
alborufescens,132.929304890557,73.1605446804604,16025.7529956595,57.1966382923364
alborufescens,99.1755039587156,55.2696878808561,15056.1666672674,43.6352287409575
alborufescens,118.632430963735,93.4419482524374,17403.4284552133,54.6127032735705
alborufescens,105.857774806669,61.8393329500206,16154.5480373025,47.5302081456309
alborufescens,102.084956130251,79.9262853684537,15579.7236262361,51.041037327766
alborufescens,92.9509794765052,79.5008251553572,15966.9096011769,56.6035729365951
alborufescens,129.870798084355,87.3716878347669,16174.9622411183,50.211343552933
alborufescens,99.4304884925731,66.355530846264,17140.1082223174,51.6531672356561
alborufescens,111.738263796627,52.4658443397966,16339.642793352,64.7856923156258
alborufescens,106.953828988463,52.6920866427016,16462.196806117,55.930192055401
alborufescens,123.47461129837,77.5252223679438,14614.1048924796,51.1385886459927
alborufescens,96.7236102843883,89.7397541319491,15805.7786871649,55.2146029544521
alborufescens,120.446146445751,68.1163217028594,16023.1221955563,60.4324900510354
alborufescens,144.171038855756,80.7191540933687,14965.0196838604,49.9173703539617
alborufescens,107.322067069108,78.8370728221493,14549.0173198938,57.2691264018002
alborufescens,96.1003264002604,59.3006093633398,17382.3067885739,51.5712533726317
alborufescens,97.9046436243656,70.6762309595904,16219.4903878496,60.1499205614482
alborufescens,111.552773620413,75.1125745366822,15352.7092205059,49.4241452957499
alborufescens,101.097141008409,62.2262574536016,16227.6305854574,60.1598477235677
alborufescens,102.089739920335,65.6693051622225,15927.9195611013,49.2321091298493
alborufescens,129.816161260154,88.2704933411445,15108.0082945124,56.4695935770786
alborufescens,72.3648046517879,48.3426217503194,17588.4350786311,56.3941646443416
alborufescens,115.704211877166,49.5213982249389,17325.1839465085,50.9235939738831
alborufescens,115.170630480396,63.9631737292961,16526.5734624153,50.320334388348
alborufescens,109.087453874104,68.9583725074748,17008.88398667,53.1689881223107
alborufescens,93.2153673049529,85.9972307150584,15729.7007329969,55.9620839925082
alborufescens,116.305148433238,42.3247366617976,17011.9246591067,53.8953064147694
alborufescens,113.795595517949,54.4747344486573,16512.0809675713,57.6224179420626
alborufescens,105.514553818663,78.4423078687573,15794.5025311924,53.1501147427616
alborufescens,104.190059017813,71.9412789222744,16925.2792628739,47.5374969878697
alborufescens,103.377747401283,58.9014751199432,16462.870213858,55.8533676449576
alborufescens,97.5773976204835,84.7785008208489,14873.7147128092,56.2681404360075
alborufescens,104.502164819232,82.9973019806341,16926.8490540756,54.2476938676317
alborufescens,100.477799258285,80.6017095227699,15380.9525258504,61.4935108103775
alborufescens,104.982111093726,72.040920172674,17204.8142833363,55.8691510878601
alborufescens,106.694856753467,61.5445167195696,17175.0605137477,62.307479734303
alborufescens,101.519680916568,56.9696391711978,15193.9380502007,40.4721575304321
alborufescens,93.1276887632715,55.5747637642655,16899.3298465604,51.4498908080568
alborufescens,105.510354455871,52.1931673731903,17455.2411481578,55.0028172704986
alborufescens,106.039856435545,83.1635496535979,14544.4901827035,54.6984026889794
alborufescens,134.6881220696,98.3001373223078,15754.123298193,54.7744971239271
alborufescens,103.920505482393,47.5209732987816,16953.520557537,61.8843062934144
alborufescens,113.297016977971,80.724677874945,14225.3636899961,53.9238436656634
alborufescens,95.9518511640491,61.1810723529454,15191.2729165483,40.797233996972
alborufescens,95.9261687686069,76.6377365077485,15866.3650786701,56.6575809827289
alborufescens,94.8145774525506,81.8942618954548,16238.9834055163,59.5066619164319
alborufescens,111.01784024557,87.3055478721377,14557.7964085819,51.2341272757146
alborufescens,106.485237023009,96.7131872638962,17120.3181429445,59.1218045363626
alborufescens,105.113136530889,78.4910143847346,17089.7673822125,50.6218201905005
alborufescens,106.050959177463,67.1677167502777,16907.9636320273,51.8622108705487
alborufescens,104.711389123208,76.3850305356713,14615.8575829272,55.2145484883256
alborufescens,101.775560012048,81.4990390049802,14825.9630665057,60.0211161743955
alborufescens,140.533793230271,70.5112507047986,13870.505198996,51.1743405827698
alborufescens,122.924051694761,77.4701743747204,17187.4100457847,58.1299217620891
alborufescens,101.216445723318,88.7966556636963,17268.0752662329,53.9957290199046
alborufescens,123.164131821486,71.1295218321787,16664.5047522592,49.0389789868318
alborufescens,129.947172864196,85.0053080311502,15455.8267581275,59.116276279268
alborufescens,132.707895340761,79.8268033916235,15251.2031430145,58.2523820778002
alborufescens,97.5041857377842,90.184183636837,15355.2548975515,55.8398925400088
alborufescens,134.625118215196,81.389255952833,15841.7043911517,52.6807528983971
alborufescens,113.929751684701,93.8687997983233,16143.512569704,61.5703883031437
alborufescens,106.502916673257,58.741541306945,17031.784330253,50.9200362798785
alborufescens,118.071839579887,82.7001766081873,15808.6257491283,59.9033117980294
alborufescens,123.936129448155,54.1302598968827,16084.5774659487,65.4353643920069
alborufescens,93.7092854349911,85.0886431166894,16142.5776109261,57.1516305884132
alborufescens,105.764017466005,44.2714662544733,16659.2600610038,62.5945295322956
alborufescens,104.843001007578,64.5703292226706,17471.4651523272,52.1568260018534
alborufescens,105.475251203344,52.9204569902228,16339.6351457468,66.3758716391092
amnicola,93.7945437433059,33.7258463616497,12789.3520907941,47.3293528355869
amnicola,99.7203208540522,18.5946322650287,14277.7873019508,44.1988797150174
amnicola,92.93690062265,23.9519572692613,13088.5527229631,47.322143704304
amnicola,91.6003283723147,32.11500014231,14603.3829102524,51.9797594782601
amnicola,95.8577512136424,7.43443143415325,13703.9853887822,49.5562888272146
amnicola,97.2979592136573,1.66669402910503,13616.5277603899,42.7422606898989
amnicola,101.66779066428,7.59275989715863,13349.6465773118,52.8804374636672
amnicola,94.2611508440777,22.8502631041973,12983.9684903496,50.5582563613389
amnicola,103.688251114994,12.2120407894122,13074.5129618216,50.7129599126958
amnicola,100.239772841875,20.968510289208,12951.5586191309,50.5167725563164
amnicola,92.8459371490114,55.4416528715203,14741.9049229544,54.4913208643439
amnicola,101.441534252604,-3.04034633266077,13356.0168030445,45.1517164407977
amnicola,90.1807553912784,21.1819797968637,13240.275671144,40.7870238685216
amnicola,102.549842917093,1.68995185397375,13416.2429760076,45.2150942672336
amnicola,98.2765644317232,-0.318580323285822,13030.8630637273,51.4478764790687
amnicola,103.39899516921,28.2321184054721,13812.0124679324,46.0134644552856
amnicola,101.907767393346,22.3328432685286,12954.8061674318,43.3405940659991
amnicola,91.0875799725117,23.8485448877954,13581.06506748,42.1467732881663
amnicola,93.5891370600492,58.0254273831505,14532.9030234147,54.3442129493233
amnicola,104.273287957757,15.1491343012541,13710.492507485,48.6631883360489
amnicola,103.951980761459,3.09878667541208,12608.5899880124,43.2541665019256
amnicola,102.772098380046,12.8065320009437,14017.0127706517,45.6109851842596
amnicola,91.9225688378736,25.5991858457226,13498.2152491265,43.1525065057783
amnicola,94.1984055880643,31.830286900422,14388.9182101632,48.9982913749099
amnicola,95.91583445868,21.8742282654605,12466.6119247183,42.9194608990362
amnicola,98.2929846753574,22.6171385528299,14318.3234384045,46.0260520946195
amnicola,100.079863712175,35.145015829019,13246.4309488789,48.5396400588779
amnicola,97.4844329147007,20.7398022174523,12772.2060424989,51.6698609932036
amnicola,91.9796900638485,44.2224750270512,14573.6480959993,54.8812714297021
amnicola,102.191185424462,3.98337725398304,12428.2852078998,41.9551598143756
amnicola,92.8352705068125,18.5000955176174,13523.6183532036,41.6977017372732
amnicola,99.3291716800726,26.1064461021687,13198.9453824465,39.1608115188158
amnicola,95.0271631038547,22.1792426878933,13105.1810801449,46.6538284296985
amnicola,91.221067970967,28.5691342043959,13904.4225680551,41.0423190067612
amnicola,96.8930443280503,-0.511642866470353,13500.5808932211,43.7340172043054
amnicola,95.9433669949132,7.78859498750848,12145.634561878,42.4946556642364
amnicola,98.0446518148663,0.241303743026663,13560.6895356046,41.9849638390903
amnicola,99.5607727772598,12.3554781937633,13622.6688860015,50.8606315951061
amnicola,102.670562651138,17.2349869846305,13784.9928548463,45.0835701187573
amnicola,90.7323254620988,10.303219194062,13309.4145901728,46.4813169310456
amnicola,90.5314059961907,47.8740963226472,14511.832405741,53.1292741154267
amnicola,102.497798930501,21.1269430790943,13188.706928618,51.7949180149941
amnicola,96.8604417079245,24.797716446513,13897.0119215572,44.2981658338709
amnicola,95.0264407250975,26.6963916143802,13200.3509213241,50.843424617182
amnicola,88.5456880501233,37.7636005310567,14836.628129897,49.1427156038036
amnicola,100.171852027778,28.3967147996198,12700.7438562422,41.8193550953534
amnicola,96.2760456702465,26.615938764402,12853.3831343126,49.2629497469916
amnicola,104.656611966482,21.9174010008495,13015.3616664366,48.9086656202414
amnicola,104.877807854075,9.60054567793341,13387.4775464827,45.9084698881747
amnicola,100.237791472248,-3.80014799049167,13182.7988438579,47.8395675253998
amnicola,95.1427268701733,3.59336686844554,13030.3830294511,41.6496736610167
amnicola,93.5125922717433,47.3306929760321,15588.1900272607,56.3808321334608
amnicola,100.158878949049,30.1360377104984,14012.0285591039,45.2446897966073
amnicola,99.2106879820344,19.0494473790735,13671.1611541129,39.1686739817781
amnicola,99.2368466104822,11.4079506502854,13356.1100600682,40.3572719804721
amnicola,112.835997945915,18.0853473042311,13764.0299442698,59.0533139345719
amnicola,93.2848736750631,23.818451024918,13019.91617588,50.2436031115876
amnicola,96.2561579310115,22.4914327536807,13456.2688207093,38.956501233058
amnicola,91.1556625264507,47.3044596770712,15051.4230211977,52.2069160173864
amnicola,98.6016986968758,-4.67530826365973,12837.6830705892,44.3640154447451
amnicola,97.0746806674047,5.22520803037508,12451.7549938676,43.1434078006355
amnicola,92.8118042396087,30.8420469643998,12726.2910216234,46.4775274788372
amnicola,94.1910118519552,43.1398885227703,15009.9068074371,54.9886590577961
amnicola,97.7810854913414,14.2720015557453,12923.8872172702,44.7209012196755
amnicola,94.0471983997758,60.9543093250654,15109.9135630562,55.5419279782691
amnicola,94.7116380593672,17.4319873830466,13179.0316458725,43.3705768355871
amnicola,98.8346821629001,9.00668583468003,12821.3079144788,51.867071282637
amnicola,89.6291765499927,21.0534547388539,13391.3653701112,40.1873191624846
amnicola,88.5904301984747,16.3717610646658,13987.5799731258,43.2216876815934
amnicola,95.004996955116,2.82490207952595,13283.8924240096,48.1018170777875
amnicola,94.3997374548225,16.8680727200856,12281.6130019712,45.2866945214289
amnicola,100.188409403701,18.8433995849952,12460.1056634907,45.7769927886734
amnicola,97.4947395219396,14.0644793822288,12307.6882750478,49.915070049849
amnicola,92.692216913705,10.5667089532766,12183.5287626246,44.3487578974427
amnicola,95.0544337232806,2.34219634463207,13132.5951545304,51.7067617317109
amnicola,91.1201984180796,42.0509516499926,15287.1581181357,54.8244506737013
amnicola,96.8238387085456,26.5860595621466,13430.5274346187,48.1354710853645
amnicola,102.506179833105,24.6078209184465,13423.1503637939,46.8252710589095
amnicola,101.743908052867,16.0080816352881,12726.0489903351,46.2207770483514
amnicola,96.9639085961919,25.2946485329507,12485.0361564688,50.8053099133012
amnicola,98.6182521515209,1.77401349206735,13481.4351990492,49.797761556096
amnicola,96.4409451848416,59.7152549717364,14361.7614454639,55.2442221349599
amnicola,102.969597037545,10.6410434768806,13371.8450085324,46.2586944716354
amnicola,91.6817573766165,48.8491649440515,14792.690399188,56.5218492796315
amnicola,105.62895044218,10.476520853474,12502.2921675403,43.6987641785814
amnicola,98.2925226401234,12.2311606232616,13688.0490380627,47.8430258023299
amnicola,96.4410085866449,34.9904268273305,13340.4760779074,44.6570789649794
amnicola,98.3290718110627,2.80120841812782,13390.3370040919,49.7149826195919
amnicola,97.7363629238866,6.88067280509937,12872.1718541095,51.2931660885305
amnicola,94.3576723088714,48.6842418076783,14547.4435612151,51.7466394144318
amnicola,89.028985247585,26.1960111767622,13652.2719860457,43.1896111704092
amnicola,94.7819135095848,16.8936010791764,13018.5911513037,52.0410097547864
amnicola,99.3202517988795,21.3160608507984,13859.3245942183,52.5096890963751
amnicola,97.7883276890732,-4.00758756988486,13692.7647697135,44.4942473907556
amnicola,109.642474970118,54.6892823162813,15460.9243113154,52.5036549848435
amnicola,92.1924835902694,12.0463421443569,12776.3250330079,48.4950630835023
amnicola,116.463287783841,14.9417275929457,13463.9249607586,55.3877669242851
amnicola,101.642497175568,27.4457544771095,12851.9892725936,45.9763784550098
amnicola,95.0244063203615,38.7375913013825,13022.6055458412,43.6472973917459
amnicola,102.411410366715,0.475493609253171,13685.1844241569,48.1173706712603
angelana,116.71323297996,75.9588502988372,15097.8491360169,52.2103976281742
angelana,116.555381612269,74.4323268529398,15127.2507410584,52.0896042341129
angelana,116.790028723487,74.5252507893699,15173.3659288307,52.0449168226479
angelana,117.244171032275,74.7727211306039,15067.9660256226,51.8420859338247
angelana,116.514026301523,75.5392584829523,15091.2811473371,52.1044197412372
angelana,117.059966128689,74.2661536708469,15086.4458676631,52.3105349377497
angelana,116.564184061967,75.5240387685009,15147.9860660222,51.925219010377
angelana,117.076283543518,74.0550286825532,15058.8755158559,52.0962560959931
angelana,117.060876680322,74.1090093153548,15111.9119372503,51.7293350314835
angelana,117.060151628971,73.9811341083017,15068.9044471082,52.1625930493766
angelana,117.333304324043,75.3335745962629,15135.6923258073,51.8616619367018
angelana,117.110756414742,74.8235028786052,15079.4461899338,51.6841476131142
angelana,116.617041533438,74.8133732666157,15092.7238678044,52.167406951469
angelana,117.118534768427,75.2181878431797,15132.2334723581,52.0232751732898
angelana,117.188899377802,74.7140463733516,15053.4642091626,51.6800145942344
angelana,117.314500920015,75.4389526019531,15087.3941790448,52.37623037453
angelana,117.250466301116,74.7922225214492,15103.1711755553,52.4507381132458
angelana,116.917821623573,75.182779771463,15138.0237852214,51.5546945015281
angelana,116.910136701577,75.815586871173,15114.0128165909,52.3331577020791
angelana,116.731574866344,75.2200028964374,15064.3363636152,52.1545813927555
angelana,117.032482645433,75.794481111515,15137.2884449844,52.0147107009193
angelana,117.313240478665,75.1654609549836,15105.4038196256,52.558026297721
angelana,117.06665409944,74.4615257417649,15049.8289685936,51.7063480828699
angelana,116.757867606612,75.562593570502,15119.8145274556,52.0698184415558
angelana,116.90477751612,75.6474656041918,15116.8665672675,51.9625029344955
angelana,116.663254326589,75.7026912090866,15151.0215929092,52.014527089574
angelana,116.901966975942,75.0022937717403,15088.3247680775,52.1603906671476
angelana,116.89484600618,75.4765369096423,15044.5930719367,51.7924219548377
angelana,117.51736127039,75.0869856653765,15108.2737916352,51.79535824098
angelana,116.972605245908,75.2587794306489,15154.385531869,51.946943091163
angelana,117.321061597399,74.6224792091859,15090.7046607477,52.2877200404065
angelana,117.180895579772,74.4369973896206,15057.9763680791,51.9770867928107
angelana,116.764364152547,74.9556206978145,15098.7373152093,52.0462026156398
angelana,117.43446716387,74.7583627687944,15109.973796718,52.3730195878521
angelana,116.98299146049,74.9903976868008,15146.6514387963,52.3190504973934
angelana,117.250475189519,74.4830373614449,15082.9969287243,51.9188139773751
angelana,116.724578470302,74.9506937029698,15102.4895962081,51.8062566209145
angelana,117.473588397697,75.4583038145746,15115.0104883066,52.260205989488
angelana,116.966894951893,75.0740240863756,15078.0017951436,52.3832777423946
angelana,117.398073171491,74.7599754199159,15108.2695821984,52.4547373916887
angelana,117.007360673677,76.0687283508631,15091.7836329204,51.8075938177768
angelana,116.755376364647,75.5485215895355,15164.5341209385,51.8904661826864
angelana,116.997128601138,76.1239165203253,15114.6815824467,51.8823463194165
angelana,117.47130022363,75.1523185070478,15116.2641260444,51.9957888168143
angelana,116.923392591718,75.5818931550225,15079.4215338296,51.645766732838
angelana,116.717186969563,74.7385182569161,15078.9347795183,51.9805589119725
angelana,117.028499547447,74.969175257649,15040.5461957867,51.7284737337516
angelana,117.190008858332,75.6419651133806,15087.4117654634,51.4979579477041
angelana,117.169004220533,74.855542645261,15175.2424074013,51.9152587991202
angelana,116.979492979809,74.3760552134349,15083.0654525481,52.127637822289
angelana,117.037061413812,75.1878291140116,15108.0517947732,52.3554303929103
angelana,117.064231907806,74.4171482071436,15075.861794426,52.1498254293306
angelana,116.673246908366,75.0150191402952,15101.3774188313,51.9496452635144
angelana,116.787519011081,74.295568205498,15061.0037693755,51.8939741048536
angelana,116.890455338345,76.1906888513746,15123.2682354505,51.7690219437541
angelana,117.008331197951,75.2413850247053,15100.4577248358,51.5259905412879
angelana,117.351442996663,75.2718055852498,15104.1753822351,52.4773463123757
angelana,116.892960077748,75.0659478337252,15099.5249078389,52.4001220010837
angelana,116.964936698769,74.5802123671682,15065.8288477273,52.4962438655509
angelana,117.016458640539,74.0561470278383,15067.7919994346,52.1858118014761
angelana,116.764627416018,74.8403864265486,15045.2219178738,51.7441703420253
angelana,116.822964053335,74.3935359043084,15153.659229249,51.6252841863334
angelana,116.786032447732,74.8668780640442,15100.1448920137,52.2353004956264
angelana,116.779661498046,75.8222684166608,15100.7265372959,52.3190838073452
angelana,117.367343296199,75.146767694996,15120.6289491138,51.9980405399381
angelana,116.897825510291,74.2365732828932,15113.6703962648,51.8597574554486
angelana,116.70211042788,74.5231877145458,15147.0010448767,52.0662392612952
angelana,116.903831514721,75.0398275650998,15176.3437730139,52.0066451514355
angelana,116.700148270464,74.7340792857872,15052.6371586388,52.0031973788943
angelana,117.324138993887,74.906833474513,15151.0691484636,51.9594371858723
angelana,117.302204655583,75.0321577887128,15154.447437544,51.5862664215803
angelana,117.003158489045,75.8763165465028,15128.7343086715,52.0643527455916
angelana,117.186276896473,75.1138070316814,15156.8825192458,51.6061834378841
angelana,117.054104492588,75.345998918301,15074.6109899071,52.5532121828607
angelana,117.009060648659,75.9295807290828,15128.8007774717,52.1954611688931
angelana,116.6621819023,74.5696045844902,15127.4181588895,51.6693672765512
angelana,117.082893779792,74.9088449852086,15096.2468151107,51.3366798595242
angelana,116.71751713069,75.130312392743,15077.9951137279,52.1814403328806
angelana,117.032623296762,75.2771921749768,15090.4545006942,52.5710309623052
angelana,116.986445093576,75.7936366231381,15089.5517552415,51.5542695828669
angelana,116.877974046488,75.4620323740539,15146.3806582985,51.7643102878846
angelana,117.338036652591,75.4576123108485,15051.9897072299,51.9833599348173
angelana,117.090479436483,74.7426199976115,15135.7486953936,52.0720176354389
angelana,117.107178552236,74.6717254254833,15107.9083170103,51.3815374995942
angelana,117.202194245249,74.1812887322618,15108.4258535686,52.2815020988414
angelana,116.851544359401,74.8200016268276,15119.8703994938,52.3196685731906
angelana,116.979942892515,75.5679843861725,15090.5821954007,51.8963346716645
angelana,116.474734495866,74.9557688340415,15104.5136302302,52.042314786932
angelana,116.75372580213,74.6317837320902,15103.6774038421,52.248470389957
